author,title,description,url,date
The Associated Press,"Mexico's real COVID-19 death toll now stands at over 321,000","Mexico's government is acknowledging that the country's true death toll from the coronavirus pandemic now stands above 321,000",https://abcnews.go.com/International/wireStory/mexicos-real-covid-19-death-toll-now-stands-76731170,2021-03-28T04:08:44Z
DANICA KIRKA Associated Press,Half of UK adults have gotten one dose of COVID-19 vaccine,The U.K. says half of the country’s adults have received at least one dose of COVID-19 vaccine,https://abcnews.go.com/Health/wireStory/half-uk-adults-dose-covid-19-vaccine-76578243,2021-03-20T15:31:46Z
EDITH M. LEDERER Associated Press,UN chief: 52 armies and groups suspected of sexual violence,The United Nations chief says the COVID-19 pandemic led to “a spike” in gender-based violence last year,https://abcnews.go.com/US/wireStory/chief-52-armies-groups-suspected-sexual-violence-77037868,2021-04-13T05:46:28Z
The Associated Press,"Mexico's indirect COVID-19 deaths may be over 120,000","Many of the over 120,000 excess deaths Mexico suffered so far during the pandemic may have been indirectly caused by coronavirus, even if those people didn't die of COVID-19",https://abcnews.go.com/International/wireStory/mexicos-indirect-covid-19-deaths-120000-76782421,2021-03-31T03:46:39Z
RICARDO ALONSO-ZALDIVAR Associated Press,Becerra confirmed to head up Biden's ambitious health agenda,The Senate has confirmed California Attorney General Xavier Becerra as President Joe Biden's health secretary,https://abcnews.go.com/Health/wireStory/becerra-confirmed-head-bidens-ambitious-health-agenda-76537399,2021-03-18T16:46:15Z
MORGAN LEE Associated Press,Native American health clinics offering vaccine to visitors,The Indian Health Service is shifting its vaccine distribution system to target individual hospitals and clinics with high demand for shots and taper supplies to hubs where the majority of eligible patients have received doses,https://abcnews.go.com/Health/wireStory/native-american-health-clinics-offering-vaccine-visitors-76759162,2021-03-30T01:02:30Z
NICOLE WINFIELD Associated Press,Italy health chief distances himself from spiked WHO report,The head of Italy’s national health institute is distancing himself from a scandal over a spiked World Health Organization report into Italy’s coronavirus response,https://abcnews.go.com/Health/wireStory/italy-health-chief-distances-spiked-report-77125202,2021-04-16T20:21:31Z
The Associated Press,Malawi starts vaccination drive with AstraZeneca from COVAX,"Malawi is vaccinating health care workers, elderly and those with health conditions that put them at higher risk of severe COVID-19, using the AstraZeneca doses that arrived early in March",https://abcnews.go.com/International/wireStory/malawi-starts-vaccination-drive-astrazeneca-covax-76806790,2021-04-01T09:38:03Z
Dr. Nicholas Nissen,"Despite increase in depression during pandemic, suicides may have decreased: Studies","Despite increase in depression during pandemic, suicides may have decreased: Studiesgo.com",https://abcnews.go.com/Health/increase-depression-pandemic-suicides-decreased-studies/story?id=77039876,2021-04-16T14:04:21Z
JILL LAWLESS Associated Press,Opposition accuses UK govt of sleaze amid lobbying scandal,A lobbying scandal swirling around former British Prime Minister David Cameron has deepened with claims that a senior civil servant held down a part-time job with a now-bankrupt financial firm that was awarded lucrative government contracts,https://abcnews.go.com/International/wireStory/opposition-accuses-uk-govt-sleaze-amid-lobbying-scandal-77064132,2021-04-14T12:02:07Z
MIKE CORDER Associated Press,Visitors tiptoe through the tulips in Dutch virus test,Thousands of visitors have tiptoed through millions of tulips and other flowers in an iconic Dutch spring garden as part of a government pilot scheme to evaluate how to reopen public venues,https://abcnews.go.com/Business/wireStory/visitors-tiptoe-tulips-dutch-virus-test-76973130,2021-04-09T14:52:47Z
Allison Pecorin,"Manchin's firm stance on filibuster, reconciliation threatens ambitious Biden agenda","Without Sen. Joe Manchin's backing, President Joe Biden may have to trim some of his most ambitious legislative efforts or abandon them entirely.",https://abcnews.go.com/Politics/manchins-firm-stance-filibuster-reconciliation-threatens-ambitious-biden/story?id=76953755,2021-04-08T22:13:05Z
CHRISTINA LARSON and JULIE WATSON Associated Press,"Zoos, scientists aim to curb people giving virus to animals","Around the world, scientists and veterinarians are racing to protect animals from the coronavirus — often using the same playbook for minimizing disease spread among people",https://abcnews.go.com/Technology/wireStory/zoos-scientists-aim-curb-people-giving-virus-animals-76552126,2021-03-19T05:02:46Z
The Associated Press,Mexico seizes fake Sputnik vaccine bound for Honduras,Mexican customs officials have seized purported vials of the Sputnik V COVID-19 vaccine en route to Honduras that the Russian entity that bankrolled the vaccine’s development says are fake,https://abcnews.go.com/Health/wireStory/mexico-seizes-fake-sputnik-vaccine-bound-honduras-76536475,2021-03-18T16:16:15Z
ZEKE MILLER Associated Press,Biden says US to hit 100 million virus goal on Friday,"With the U.S. closing in on President Joe Biden's goal of injecting 100 million coronavirus vaccinations weeks ahead of his target date, officials say the nation is now in position to help supply neighbors Canada and Mexico with shots",https://abcnews.go.com/Health/wireStory/biden-us-hit-100-million-virus-goal-friday-76551358,2021-03-19T04:15:23Z
Erin Schumaker,What health experts say about rare COVID-19 cases after full vaccination,Health departments and scientific studies have documented rare cases of people who got infected or sick with COVID-19 despite being vaccinated.,https://abcnews.go.com/Health/expected-rare-breakthrough-covid-cases/story?id=76682629,2021-04-09T14:21:59Z
LOUIS OKAMBA Associated Press,Republic of Congo President Sassou N'Guesso declared winner,Election officials in Republic of Congo have declared longtime President Denis Sassou N’Guesso the winner of an election marked by his main opponent’s death from COVID-19,https://abcnews.go.com/International/wireStory/republic-congo-president-sassou-nguesso-declared-winner-76633087,2021-03-23T17:10:17Z
Allison Pecorin,Anti-Asian hate bill could muster bipartisan support on Senate floor,The Senate takes its first step aimed at combatting the rise in anti-Asian hate crimes Wednesday in what could prove to be an increasingly rare bipartisan Senate effort.,https://abcnews.go.com/Politics/anti-asian-hate-bill-muster-bipartisan-support-senate/story?id=77053805,2021-04-14T11:02:34Z
The Associated Press,"Wingstop, Guess rise; CarMax, Emergent BioSolutions fall","Stocks that traded heavily or had substantial price changes Thursday: Wingstop, Guess rise; CarMax, Emergent BioSolutions fall",https://abcnews.go.com/Business/wireStory/wingstop-guess-rise-carmax-emergent-biosolutions-fall-76819725,2021-04-01T20:20:15Z
Marlene Lenthang,Bus carrying unaccompanied migrant girls arrives at Houston shelter,"The first bus carrying migrant girls arrived at a Houston shelter Friday evening, amid a surge of unaccompanied minors entering the country.",https://abcnews.go.com/US/bus-carrying-unaccompanied-migrant-girls-arrives-houston-shelter/story?id=76851660,2021-04-03T15:11:28Z
The Associated Press,"Thailand reduces quarantine, paperwork for vaccinated",Thailand has begun halving the quarantine time for vaccinated visitors as a first step to allowing inoculated people into the country without the need to isolate,https://abcnews.go.com/International/wireStory/thailand-reduces-quarantine-paperwork-vaccinated-76807393,2021-04-01T10:12:19Z
The Associated Press,World Series of Poker sets dates for in-person play in Vegas,"The World Series of Poker plans to return to live, in-person play for a nearly eight-week tournament in Las Vegas later this year",https://abcnews.go.com/Entertainment/wireStory/world-series-poker-sets-dates-person-play-vegas-76821839,2021-04-01T22:00:29Z
Molly Nagle,Biden to hold 1st Cabinet meeting the day after proposing sweeping infrastructure plan - ABC News,"<ol><li>Biden to hold 1st Cabinet meeting the day after proposing sweeping infrastructure plan  ABC News
</li><li>Biden’s infrastructure plan takes aim at Trump’s biggest economic achievement  POLITICO
</li><li>Voters support paying for infrastructure with …",https://abcnews.go.com/Politics/biden-hold-1st-cabinet-meeting-day-proposing-sweeping/story?id=76810053,2021-04-01T15:29:36Z
SHEIKH SAALIQ and ANIRUDDHA GHOSAL Associated Press,"India reels amid virus surge, affecting world vaccine supply","India is experiencing its worst pandemic surge, with average daily infections exceeding 130,000 over the past week",https://abcnews.go.com/Health/wireStory/india-reels-amid-virus-surge-affecting-world-vaccine-77037124,2021-04-13T04:18:03Z
The Associated Press,New Slovak govt sworn in to end crisis over Russian vaccine,Slovakia’s president has sworn in a new coalition government to end a political crisis triggered by a secret deal to buy Russia’s Sputnik V coronavirus vaccine,https://abcnews.go.com/International/wireStory/slovak-govt-sworn-end-crisis-russian-vaccine-76806496,2021-04-01T08:55:45Z
The Associated Press,Putin to get coronavirus vaccine shot in Russia on Tuesday,"Russian President Vladimir Putin said he will get vaccinated against the coronavirus on Tuesday, months after widespread vaccination has started in Russia",https://abcnews.go.com/Business/wireStory/putin-coronavirus-vaccine-shot-russia-tuesday-76603673,2021-03-22T13:06:53Z
DAVID CRARY and IRIS SAMUELS Associated Press,Some GOP-led states target abortions done through medication,About 40% of all abortions in the U.S. are now done through medication — rather than surgery — and that option has become all the more pivotal during the COVID-19 pandemic,https://abcnews.go.com/Health/wireStory/gop-led-states-target-abortions-medication-77006132,2021-04-11T15:34:06Z
TERRY SPENCER Associated Press,DeSantis attacks YouTube for yanking his pandemic video,Florida Gov. Ron DeSantis is attacking YouTube for its decision to remove from its website a video of a pandemic panel discussion he recently held that it considered disinformation,https://abcnews.go.com/US/wireStory/desantis-attacks-youtube-yanking-pandemic-video-77028428,2021-04-12T19:42:31Z
DARIA LITVINOVA Associated Press,Putin's COVID-19 vaccination to be kept out of public eye,"Russian President Vladimir Putin “doesn’t like” the idea of getting vaccinated against COVID-19 on camera and will be getting his shot out of the public eye on Tuesday, his spokesman says",https://abcnews.go.com/Health/wireStory/putins-covid-19-vaccination-public-eye-76626605,2021-03-23T11:44:42Z
ELDAR EMRIC Associated Press,Bosnian capital tightens rules as COVID-19 deaths spike,Authorities in the Bosnian capital of Sarajevo have tightened measures against the new coronavirus to cope with soaring infections and a spike in deaths caused by COVID-19,https://abcnews.go.com/International/wireStory/bosnian-capital-tightens-rules-covid-19-deaths-spike-76559012,2021-03-19T16:02:31Z
